match_id,comp,season,home_team,away_team,scoring_team,team_scored_on,minute,cluster,KO_short_possessions,KO_medium_possessions,KO_long_possessions,DS_short_possessions,DS_medium_possessions,DS_long_possessions,last_event,second_last_event,shot_data,GD_diff,xGD_diff,xGdf_diff,GF_diff,GA_diff,xG_diff,xGA_diff,Possession_Percentage_diff,x_fav,fav
7536,FIFA World Cup,2018,Belgium,Panama,Belgium,Panama,46,1,5,5,0,1,0,0,"{'type': 'Error', 'event': {'type': 'Error', 'play_source': 'From Throw In', 'team': 'NO'}}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",2.9264475743348983,1.2762998720097025,-0.30691704158435035,0.20031298904538342,-2.726134585289515,0.5072300306297337,-0.769069841379969,2.840711588770027,med fav,high fav
7581,FIFA World Cup,2018,Croatia,Denmark,Croatia,Denmark,0,6,9,0,0,4,0,0,"{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.3712121212121212,0.04542493429962112,-0.04796905042916648,0.35265151515151505,0.7238636363636363,0.40062056558068204,0.3551956312810607,3.588274501594796,neutral,neutral
265894,La Liga,2015/2016,Málaga,Barcelona,Barcelona,Málaga,1,7,2,3,1,0,0,0,"{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Saved', 'third': 'T1', 'team': 'YES'}}","{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",2.090614886731392,1.4362776568353353,0.7345813006464814,2.007751937984496,-0.08286294874689548,1.273170637338015,-0.16310701949732076,15.661709128926496,med fav,high fav
266149,La Liga,2015/2016,Barcelona,Athletic Club,Barcelona,Athletic Club,46,16,9,4,0,1,1,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Through-Ball', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.432129173508484,0.9730907661620556,0.2137938486428707,1.1198686371100162,-0.3122605363984675,0.9060747884671458,-0.06701597769490975,15.924716128248356,low fav,med fav
266310,La Liga,2015/2016,RC Deportivo La Coruña,Barcelona,Barcelona,RC Deportivo La Coruña,46,16,9,3,0,2,1,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",2.5999999999999996,1.5219991492900002,0.45490512614615386,1.6615384615384616,-0.9384615384615385,1.206633335392308,-0.31536581389769214,17.23802750749512,high fav,high fav
267327,La Liga,2015/2016,Barcelona,Real Betis,Barcelona,Real Betis,45,6,8,3,0,1,0,0,"{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",2.6985521971043944,1.5266823419190043,0.9134893179974903,2.066700533401067,-0.6318516637033275,1.1532112154035763,-0.3734711265154278,16.94730756905001,high fav,high fav
3754008,Premier League,2015/2016,Manchester United,Sunderland,Manchester United,Sunderland,45,2,5,1,0,2,0,0,"{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'Cross', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.208553532981014,1.082392176460178,0.00954632343251121,0.37867814967051605,-0.8298753833104979,0.369131826238005,-0.7132603502221734,12.648152148430611,med fav,med fav
3754026,Premier League,2015/2016,Crystal Palace,Stoke City,Crystal Palace,Stoke City,46,20,10,3,0,3,0,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Sideways', 'third': 'T3', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T3', 'team': 'YES'}}",-0.13245465222497715,-0.0717406308247292,-0.11478845611332375,-0.10217930314498247,0.03027534907999474,0.012609152968341641,0.0843497837930709,-0.7188269240413234,neutral,neutral
3754043,Premier League,2015/2016,Tottenham Hotspur,AFC Bournemouth,Tottenham Hotspur,AFC Bournemouth,0,7,5,0,1,1,0,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'Low Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.7584766584766585,0.9146682109662656,0.1932638434829893,0.7563472563472564,-1.002129402129402,0.563083412864267,-0.3515847981019985,2.0516637691654935,low fav,high fav
3754075,Premier League,2015/2016,Aston Villa,Chelsea,Chelsea,Aston Villa,45,13,9,3,0,2,0,0,"{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'Cross', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'UnknownDirection', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.6889473684210528,1.2933035424359738,0.0035042722756315654,0.6792105263157894,-1.0097368421052633,0.6757062540401578,-0.6175972883958161,13.479869138943393,med fav,high fav
3754110,Premier League,2015/2016,West Ham United,Manchester City,West Ham United,Manchester City,0,13,2,2,0,7,1,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.2508246289169874,-0.762191175238352,0.22682350113292316,-0.11001924134139629,0.1408053875755908,-0.33684274247431967,0.42534843276403245,-11.179155810444563,low unfav,neutral
3754133,Premier League,2015/2016,Norwich City,West Bromwich Albion,West Bromwich Albion,Norwich City,45,1,7,1,1,3,0,0,"{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.40647007042253525,0.47888855505640404,-0.3927811348717869,-0.313600352112676,-0.7200704225352113,0.07918078275911089,-0.39970777229729304,-4.303028587588692,neutral,neutral
3754154,Premier League,2015/2016,Liverpool,Newcastle United,Newcastle United,Liverpool,1,0,6,0,0,3,0,0,"{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.8458813550865638,-0.9967293403011775,0.0131637003168837,-0.40393154717357693,0.4419498079129871,-0.41709524749046056,0.5796340928107165,-9.041416872716816,low unfav,low unfav
3754162,Premier League,2015/2016,AFC Bournemouth,Manchester United,AFC Bournemouth,Manchester United,1,1,3,0,0,8,1,0,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-1.4597665847665846,-0.8441595044351864,-0.013385306336732183,-0.43918918918918903,1.0205773955773956,-0.4258038828524573,0.4183556215827293,-3.5518076712818782,low unfav,med unfav
3754182,Premier League,2015/2016,Norwich City,Everton,Norwich City,Everton,46,2,2,0,0,6,0,0,"{'type': 'Carry', 'play_source': 'From Corner', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Blocked', 'third': 'T1', 'team': 'NO'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.7206736925046785,-0.5383872232237369,0.04298362866860034,-0.24771003644243095,0.47296365606224766,-0.2906936651110317,0.24769355811270577,-4.114604555893862,low unfav,low unfav
3754212,Premier League,2015/2016,Liverpool,Aston Villa,Liverpool,Aston Villa,1,9,1,3,1,1,0,0,"{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.74976821192053,1.551693234276831,0.08040503871952309,0.8580463576158941,-0.8917218543046357,0.7776413188963707,-0.77405191538046,12.169372964703996,high fav,high fav
3754226,Premier League,2015/2016,Sunderland,Liverpool,Liverpool,Sunderland,45,4,4,3,0,1,0,0,"{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'Through-Ball', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.8667672197083962,1.0402549791118654,0.07310779541010556,0.45651080945198586,-0.41025641025641035,0.3834030140418805,-0.6568519650699848,13.636654618535594,med fav,low fav
3754234,Premier League,2015/2016,AFC Bournemouth,Tottenham Hotspur,AFC Bournemouth,Tottenham Hotspur,0,1,8,0,0,3,0,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Error', 'event': {'type': 'Error', 'play_source': 'Regular Play', 'team': 'NO'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-1.6467055879899917,-0.8253911186810091,-0.17968246736542115,-0.6988323603002504,0.9478732276897415,-0.519149892934829,0.30624122574617996,-2.2144010465520623,low unfav,high unfav
3754246,Premier League,2015/2016,Manchester City,Watford,Manchester City,Watford,46,20,10,1,2,3,2,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'UnknownDirection', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.0509088912076445,1.0064831211072383,0.2555453426927563,0.853039705640068,-0.1978691855675765,0.597494362947312,-0.4089887581599263,13.533308169908757,med fav,med fav
3754271,Premier League,2015/2016,Watford,Newcastle United,Watford,Newcastle United,45,2,3,1,0,4,1,0,"{'type': 'Carry', 'play_source': 'From Keeper', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Keeper', 'pass_type': 'Through-Ball', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Keeper', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.14781271360218728,0.17478157585741638,-0.31432961774088064,-0.2255639097744362,-0.37337662337662336,0.08876570796644456,-0.08601586789097149,-0.49581547275840876,neutral,neutral
3754280,Premier League,2015/2016,Norwich City,Chelsea,Chelsea,Norwich City,0,0,2,1,0,4,2,0,"{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Medium', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",1.2610982349794972,0.9884879977283294,0.008722119030887876,0.45685505437689433,-0.8042431806026029,0.4481329353460066,-0.540355062382323,9.748828762312897,low fav,med fav
3754303,Premier League,2015/2016,Swansea City,Crystal Palace,Crystal Palace,Swansea City,46,3,7,5,1,3,0,0,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.227344365642238,-0.0694880777609731,-0.08571912668593387,-0.05043341213553987,0.17691095350669817,0.03528571455039442,0.10477379231136696,-4.422885850253813,neutral,neutral
3754304,Premier League,2015/2016,Crystal Palace,Newcastle United,Crystal Palace,Newcastle United,46,8,3,1,0,4,0,1,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.08832128019695334,0.05470188142105714,-0.3111174459132636,-0.3372826588705955,-0.248961378673642,-0.026165212957331763,-0.08086709437838913,2.223228816239434,neutral,neutral
3754317,Premier League,2015/2016,Norwich City,Tottenham Hotspur,Tottenham Hotspur,Norwich City,1,16,10,1,1,2,0,0,"{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Saved to Post', 'third': 'T1', 'team': 'YES'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Outside', 'result': 'Blocked', 'third': 'T1', 'team': 'YES'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.7588189688590257,1.2528013407217988,0.14767922368523703,0.7407287763276911,-1.0180901925313348,0.5930495526424535,-0.6597517880793448,7.371724968304314,med fav,high fav
3754319,Premier League,2015/2016,Manchester United,Swansea City,Manchester United,Swansea City,46,2,7,1,1,0,0,0,"{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.9539864291772688,0.7796859757871643,0.15716016405813532,0.5501837715578173,-0.40380265761945155,0.393023607499682,-0.3866623682874821,2.794559068232985,low fav,low fav
3754335,Premier League,2015/2016,Norwich City,Leicester City,Leicester City,Norwich City,46,5,7,2,0,6,0,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",1.4173156586578295,0.9982816673674897,-0.09504341487941173,0.5180613090306545,-0.8992543496271749,0.6131047239100664,-0.3851769434574235,-2.326620823506616,low fav,med fav
3788749,UEFA Euro,2020,Poland,Slovakia,Poland,Slovakia,45,4,6,1,0,1,0,0,"{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'Cross', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.3352713178294573,0.6254622522476745,-0.16391646591279072,0.24031007751937983,-0.09496124031007747,0.40422654343217046,-0.22123570881550414,-7.36817774886142,low fav,neutral
3788757,UEFA Euro,2020,Denmark,Belgium,Denmark,Belgium,1,1,5,1,0,2,3,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.17571234735413843,-0.3858272172017636,0.01834783325685182,0.32202623247399353,0.4977385798281321,0.30367839921714146,0.6895056164189057,-2.8429518719138756,neutral,neutral
3788760,UEFA Euro,2020,Croatia,Czech Republic,Croatia,Czech Republic,46,4,4,2,0,1,0,0,"{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.4100036509675064,0.44980735106973346,-0.07240186342464405,1.1325301204819276,0.7225264695144213,1.2049319839065713,0.7551246328368375,5.734429865362678,neutral,neutral
3788773,UEFA Euro,2020,Portugal,France,France,Portugal,46,13,5,1,0,4,2,2,"{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'Through-Ball', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Sideways', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.19833260201842917,-0.0996001637169372,0.06588653086186932,0.3470820535322512,0.5454146555506802,0.28119552267038195,0.380795686387319,-9.931225978663491,neutral,neutral
3788776,UEFA Euro,2020,Sweden,Poland,Sweden,Poland,1,5,9,1,0,6,2,0,"{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.40141557128412536,0.6220994576197171,-0.20662096715510628,-0.03134479271991908,-0.4327603640040446,0.17527617443518717,-0.4468232831845298,-7.929755572280158,low fav,neutral
3795187,UEFA Euro,2020,Ukraine,England,England,Ukraine,45,9,4,0,1,0,0,0,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.9795918367346939,0.34166408022142863,0.07442374849438765,0.6632653061224489,-0.3163265306122449,0.5888415576280612,0.24717747740663265,3.885478304204547,neutral,low fav
3795506,UEFA Euro,2020,Italy,England,England,Italy,1,8,2,1,0,4,3,1,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.22959183673469385,0.37209064546626974,0.0777933818225624,0.0005668934240361523,-0.2290249433106576,-0.07722648839852608,-0.4493171338647961,0.3218785099657069,neutral,neutral
3813264,Indian Super league,2021/2022,ATK Mohun Bagan,Hyderabad,ATK Mohun Bagan,Hyderabad,0,14,3,1,0,0,0,0,"{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.9601190476190475,0.06602605168083336,-0.7438329551466369,-0.5464285714285715,0.4136904761904763,0.197404383718065,0.13137833203723193,1.944447121698829,neutral,low unfav
3813282,Indian Super league,2021/2022,Mumbai City,Kerala Blasters,Kerala Blasters,Mumbai City,46,0,3,3,1,2,0,0,"{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.5951845184518452,-0.4719829148130176,-0.3797905949446108,-0.7460621062106207,-0.15087758775877602,-0.36627151126601065,0.10571140354700725,-8.722030594690786,neutral,low unfav
